"","Date","Avg.Wind.Speed","Percip","Snow","Temp.Avg","Temp.Max","Temp.Min","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22","Snow.bin"
"944",2012-08-01,5.82,0,0,NA,91,73,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"945",2012-08-02,5.59,0,0,NA,96,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"946",2012-08-03,8.95,0,0,NA,96,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"947",2012-08-04,10.74,0,0,NA,96,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"948",2012-08-05,11.63,0.03,0,NA,98,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"949",2012-08-06,6.49,0.02,0,NA,93,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"950",2012-08-07,4.47,0,0,NA,90,77,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,FALSE
"951",2012-08-08,4.92,0,0,NA,91,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"952",2012-08-09,7.38,0,0,NA,95,76,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,FALSE
"953",2012-08-10,10.07,0.59,0,NA,88,72,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"954",2012-08-11,8.28,0.1,0,NA,89,71,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"955",2012-08-12,5.14,0,0,NA,88,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"956",2012-08-13,5.82,0,0,NA,90,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"957",2012-08-14,6.71,0.2,0,NA,90,72,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,FALSE
"958",2012-08-15,6.93,0,0,NA,86,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"959",2012-08-16,6.49,0,0,NA,91,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"960",2012-08-17,9.62,0.01,0,NA,94,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"961",2012-08-18,7.38,0.16,0,NA,86,69,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"962",2012-08-19,3.8,0.36,0,NA,78,69,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"963",2012-08-20,5.59,0,0,NA,82,69,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,FALSE
"964",2012-08-21,3.36,0.59,0,NA,86,66,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,FALSE
"965",2012-08-22,3.13,0.35,0,NA,86,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"966",2012-08-23,3.58,0,0,NA,89,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"967",2012-08-24,2.91,0,0,NA,88,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"968",2012-08-25,10.51,0.06,0,NA,82,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"969",2012-08-26,8.05,0.28,0,NA,84,71,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"970",2012-08-27,5.82,0,0,NA,88,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"971",2012-08-28,7.61,0.03,0,NA,91,75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"972",2012-08-29,4.7,0,0,NA,87,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"973",2012-08-30,3.8,0,0,NA,89,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"974",2012-08-31,7.16,0,0,NA,97,73,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,FALSE
"975",2012-09-01,4.92,1.64,0,NA,95,73,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"976",2012-09-02,2.24,0.05,0,NA,84,74,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"977",2012-09-03,6.71,0,0,NA,85,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"978",2012-09-04,9.84,0,0,NA,89,76,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"979",2012-09-05,7.83,0.02,0,NA,90,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"980",2012-09-06,5.82,0.24,0,NA,84,73,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"981",2012-09-07,7.38,0,0,NA,89,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"982",2012-09-08,11.63,0.49,0,NA,91,66,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE
"983",2012-09-09,9.4,0,0,NA,80,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"984",2012-09-10,10.74,0,0,NA,77,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"985",2012-09-11,4.25,0,0,NA,78,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"986",2012-09-12,5.59,0,0,NA,81,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"987",2012-09-13,3.58,0,0,NA,81,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"988",2012-09-14,4.7,0,0,NA,83,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"989",2012-09-15,10.07,0,0,NA,78,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"990",2012-09-16,4.47,0,0,NA,76,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"991",2012-09-17,6.49,0.14,0,NA,75,59,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,FALSE
"992",2012-09-18,15.66,0.93,0,NA,80,66,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"993",2012-09-19,8.72,0,0,NA,72,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"994",2012-09-20,5.14,0,0,NA,75,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"995",2012-09-21,6.93,0,0,NA,80,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"996",2012-09-22,11.63,0,0,NA,85,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"997",2012-09-23,9.17,0,0,NA,71,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"998",2012-09-24,6.71,0,0,NA,70,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"999",2012-09-25,10.07,0,0,NA,76,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1000",2012-09-26,9.62,0.05,0,NA,84,65,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"1001",2012-09-27,5.59,0.49,0,NA,85,67,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"1002",2012-09-28,6.93,0.24,0,NA,81,65,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"1003",2012-09-29,8.72,0,0,NA,73,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1004",2012-09-30,6.04,0,0,NA,74,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"1005",2012-10-01,3.58,0,0,NA,72,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"1006",2012-10-02,4.92,0.43,0,NA,72,65,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,FALSE
"1007",2012-10-03,2.91,0,0,NA,82,70,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"1008",2012-10-04,4.7,0.01,0,NA,81,66,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"1009",2012-10-05,4.92,0,0,NA,83,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1010",2012-10-06,11.18,0,0,NA,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1011",2012-10-07,6.04,0.11,0,NA,56,49,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"1012",2012-10-08,7.83,0.04,0,NA,55,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"1013",2012-10-09,7.61,0.09,0,NA,64,48,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"1014",2012-10-10,7.61,0,0,NA,71,55,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,FALSE
"1015",2012-10-11,8.05,0,0,NA,63,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1016",2012-10-12,9.62,0,0,NA,67,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1017",2012-10-13,6.71,0,0,NA,60,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1018",2012-10-14,11.41,0,0,NA,76,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1019",2012-10-15,12.3,0.06,0,NA,72,57,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"1020",2012-10-16,6.93,0,0,NA,65,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"1021",2012-10-17,4.7,0,0,NA,69,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1022",2012-10-18,9.4,0,0,NA,72,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"1023",2012-10-19,5.59,0.24,0,NA,76,57,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"1024",2012-10-20,5.37,0,0,NA,69,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1025",2012-10-21,6.71,0,0,NA,67,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1026",2012-10-22,3.8,0,0,NA,73,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"1027",2012-10-23,4.03,0,0,NA,78,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1028",2012-10-24,2.91,0,0,NA,84,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1029",2012-10-25,5.37,0,0,NA,71,62,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,FALSE
"1030",2012-10-26,5.82,0,0,NA,71,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE
"1031",2012-10-27,10.29,0,0,NA,70,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"1032",2012-10-28,16.78,0.15,0,NA,62,54,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,FALSE
"1033",2012-10-29,24.16,3.85,0,NA,55,46,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"1034",2012-10-30,12.08,0.84,0,NA,46,42,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"1035",2012-10-31,6.49,0,0,NA,55,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"1036",2012-11-01,6.49,0,0,NA,53,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"1037",2012-11-02,11.41,0,0,NA,55,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1038",2012-11-03,11.18,0,0,NA,50,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1039",2012-11-04,7.83,0,0,NA,53,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1040",2012-11-05,9.62,0,0,NA,50,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1041",2012-11-06,7.61,0,0,NA,48,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1042",2012-11-07,12.75,0.02,0,NA,46,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE
"1043",2012-11-08,14.99,0.01,0,NA,56,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE
"1044",2012-11-09,8.5,0,0,NA,58,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1045",2012-11-10,2.46,0,0,NA,65,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1046",2012-11-11,5.37,0,0,NA,71,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1047",2012-11-12,7.61,0.01,0,NA,72,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"1048",2012-11-13,14.32,0.5,0,NA,65,38,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,FALSE
"1049",2012-11-14,8.05,0,0,NA,49,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1050",2012-11-15,6.71,0,0,NA,51,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1051",2012-11-16,7.16,0,0,NA,55,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1052",2012-11-17,7.61,0,0,NA,55,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1053",2012-11-18,9.4,0,0,NA,53,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1054",2012-11-19,9.4,0,0,NA,57,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1055",2012-11-20,3.36,0,0,NA,57,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1056",2012-11-21,4.47,0,0,NA,58,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE
"1057",2012-11-22,2.24,0,0,NA,60,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"1058",2012-11-23,6.71,0,0,NA,61,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
"1059",2012-11-24,15.43,0,0,NA,50,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1060",2012-11-25,6.04,0,0,NA,43,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1061",2012-11-26,2.01,0,0,NA,56,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1062",2012-11-27,10.29,0.06,0,NA,45,36,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,FALSE
"1063",2012-11-28,8.5,0,0,NA,50,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1064",2012-11-29,4.7,0,0,NA,50,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1065",2012-11-30,2.01,0,0,NA,54,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1066",2012-12-01,2.24,0,0,NA,51,37,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,FALSE
"1067",2012-12-02,4.7,0.02,0,NA,57,37,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,FALSE
"1068",2012-12-03,3.36,0,0,NA,71,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
"1069",2012-12-04,7.61,0,0,NA,72,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1070",2012-12-05,12.97,0,0,NA,63,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"1071",2012-12-06,7.16,0,0,NA,44,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1072",2012-12-07,5.59,0.05,0,NA,50,37,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,FALSE
"1073",2012-12-08,4.47,0,0,NA,54,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE
"1074",2012-12-09,6.71,0.14,0,NA,52,49,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,FALSE
"1075",2012-12-10,7.38,0.01,0,NA,63,49,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE
"1076",2012-12-11,12.3,0.07,0,NA,63,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"1077",2012-12-12,7.16,0,0,NA,47,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1078",2012-12-13,6.93,0,0,NA,50,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1079",2012-12-14,5.37,0,0,NA,52,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1080",2012-12-15,4.47,0,0,NA,54,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1081",2012-12-16,3.8,0.09,0,NA,52,46,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"1082",2012-12-17,4.25,0.07,0,NA,55,48,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,FALSE
"1083",2012-12-18,9.62,0,0,NA,62,43,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"1084",2012-12-19,7.83,0,0,NA,54,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1085",2012-12-20,6.26,0.56,0,NA,53,41,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"1086",2012-12-21,15.88,0.26,0,NA,59,39,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"1087",2012-12-22,16.55,0,0,NA,45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1088",2012-12-23,5.14,0,0,NA,47,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1089",2012-12-24,3.58,0.14,0,NA,41,31,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,FALSE
"1090",2012-12-25,7.16,0,0,NA,51,34,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,FALSE
"1091",2012-12-26,13.2,1.42,0.2,NA,45,33,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,TRUE
"1092",2012-12-27,14.09,0.02,0,NA,43,37,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"1093",2012-12-28,6.49,0,0,NA,45,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1094",2012-12-29,6.04,0.18,0,NA,44,34,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,FALSE
"1095",2012-12-30,14.99,0,0,NA,42,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1096",2012-12-31,6.49,0,0,NA,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1097",2013-01-01,6.04,0,0,NA,45,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1098",2013-01-02,9.17,0,0,NA,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1099",2013-01-03,6.04,0,0,NA,38,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1100",2013-01-04,7.61,0,0,NA,46,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1101",2013-01-05,5.82,0.01,0,NA,46,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE
"1102",2013-01-06,5.82,0,0,NA,52,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"1103",2013-01-07,7.61,0,0,NA,49,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1104",2013-01-08,6.26,0,0,NA,53,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1105",2013-01-09,2.91,0.01,0,NA,54,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"1106",2013-01-10,6.49,0,0,NA,57,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1107",2013-01-11,2.24,0.01,0,NA,46,38,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,FALSE
"1108",2013-01-12,3.8,0,0,NA,51,43,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,FALSE
"1109",2013-01-13,2.91,0,0,NA,55,43,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE
"1110",2013-01-14,9.84,0.09,0,NA,63,42,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"1111",2013-01-15,8.5,0.79,0,NA,42,37,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,FALSE
"1112",2013-01-16,5.59,0.29,0,NA,43,37,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,FALSE
"1113",2013-01-17,6.71,0.01,0,NA,46,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"1114",2013-01-18,11.41,0,0,NA,40,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1115",2013-01-19,13.42,0,0,NA,54,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1116",2013-01-20,12.08,0,0,NA,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1117",2013-01-21,10.07,0,0,NA,47,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1118",2013-01-22,15.43,0,0,NA,32,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1119",2013-01-23,8.05,0,0,NA,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
"1120",2013-01-24,12.3,0.03,0.4,NA,29,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,TRUE
"1121",2013-01-25,6.93,0.02,0.4,NA,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
"1122",2013-01-26,5.59,0,0,NA,37,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
"1123",2013-01-27,6.71,0,0,NA,38,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1124",2013-01-28,9.17,0.13,0.1,NA,46,33,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,TRUE
"1125",2013-01-29,7.16,0,0,NA,69,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE
"1126",2013-01-30,13.65,0.86,0,NA,72,52,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"1127",2013-01-31,17.22,0.28,0,NA,66,32,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE
"1128",2013-02-01,13.2,0.01,0.2,NA,36,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
"1129",2013-02-02,6.71,0.02,0.2,NA,33,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,TRUE
"1130",2013-02-03,4.7,0,0,NA,35,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,FALSE
"1131",2013-02-04,6.93,0,0,NA,37,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1132",2013-02-05,4.47,0,0,NA,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1133",2013-02-06,8.05,0,0,NA,49,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"1134",2013-02-07,5.59,0,0,NA,41,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1135",2013-02-08,12.3,0.2,0,NA,44,34,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,FALSE
"1136",2013-02-09,17.67,0,0,NA,43,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1137",2013-02-10,5.82,0,0,NA,46,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1138",2013-02-11,9.17,0.28,0,NA,54,38,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,FALSE
"1139",2013-02-12,8.72,0,0,NA,59,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1140",2013-02-13,6.93,0.19,0,NA,48,34,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,FALSE
"1141",2013-02-14,6.26,0,0,NA,50,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE
"1142",2013-02-15,8.5,0.1,0,NA,60,36,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,FALSE
"1143",2013-02-16,10.07,0.02,0,NA,41,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE
"1144",2013-02-17,16.78,0,0,NA,34,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1145",2013-02-18,8.05,0,0,NA,42,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1146",2013-02-19,12.75,0.07,0,NA,47,38,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
"1147",2013-02-20,16.33,0,0,NA,41,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"1148",2013-02-21,12.75,0,0,NA,41,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
